date,ticker,y_next_1m,pred_return,pred_rank,actual_rank,rank_error,pred_topk,actual_topk,topk_hit,pred_minus_actual
2025-01-31,EXPN.L,-0.0606438670020034,0.0037697997716359,72,83,11,False,False,False,0.0644136667736393
2025-01-31,SPX.L,-0.1012971084516466,0.0037585290453647,73,91,18,False,False,False,0.1050556374970113
2025-01-31,SDLF.L,-0.0086125295860964,0.0037461346003238,74,51,23,False,False,False,0.0123586641864202
2025-01-31,IMI.L,-0.0049701835709965,0.0037437952360068,75,47,28,False,False,False,0.0087139788070033
2025-01-31,RKT.L,-0.0168855562781609,0.0037200148902688,76,58,18,False,False,False,0.0206055711684297
2025-01-31,REL.L,-0.0514285922283269,0.0037157892427839,77,79,2,False,False,False,0.0551443814711108
2025-01-31,LGEN.L,0.0099049958171388,0.0036992574924759,78,34,44,False,False,False,-0.006205738324662901
2025-01-31,FCIT.L,-0.0353536334499848,0.003689222957973,79,70,9,False,False,False,0.0390428564079578
2025-01-31,GSK.L,0.0438884387041007,0.0036806429501879,80,25,55,False,False,False,-0.040207795753912805
2025-01-31,ITRK.L,0.0048923890435268,0.0036731763678037,81,38,43,False,False,False,-0.0012192126757230998
2025-01-31,INF.L,-0.008541154565218,0.0036731763678037,82,50,32,False,False,False,0.0122143309330217
2025-01-31,ALW.L,-0.048288271571692,0.0036614316964161,83,77,6,False,False,False,0.0519497032681081
2025-01-31,BAB.L,0.2462825017313377,0.0036614316964161,84,1,83,False,True,False,-0.2426210700349216
2025-01-31,AV.L,0.0591439040223791,0.0036614316964161,85,16,69,False,True,False,-0.055482472325963005
2025-01-31,DCC.L,-0.0428570095183812,0.0036612834900183,86,74,12,False,False,False,0.0465182930083995
2025-01-31,MNG.L,0.0148681686748011,0.0036604095888645,87,31,56,False,False,False,-0.0112077590859366
2025-01-31,BBOX.L,0.0082135787579251,0.0035880509666682,88,35,53,False,False,False,-0.0046255277912569
2025-01-31,BTRW.L,-0.063227203393313,0.0035848925331304,89,85,4,False,False,False,0.06681209592644341
2025-01-31,PRU.L,0.0725449998618046,0.0035844495514847,90,11,79,False,True,False,-0.0689605503103199
2025-01-31,SDR.L,0.0423729427745525,0.0035372696949782,91,26,65,False,False,False,-0.0388356730795743
2025-01-31,AZN.L,0.0551584913306599,0.0034726771476241,92,19,73,False,True,False,-0.0516858141830358
2025-01-31,MNDI.L,-0.0277229307112002,0.0034625673392675,93,66,27,False,False,False,0.0311854980504677
2025-02-28,JD.L,-0.1301563084661187,0.025183803209178,1,85,84,True,False,False,0.1553401116752967
2025-02-28,BRBY.L,-0.2893186116086845,0.0162451867580694,2,93,91,True,False,False,0.3055637983667539
2025-02-28,ENT.L,-0.2259807068170503,0.0136198792769882,3,91,88,True,False,False,0.2396005860940385
2025-02-28,RR.L,0.0067203623969516,0.0131480424017931,4,26,22,True,False,False,0.0064276800048414994
2025-02-28,STJ.L,-0.0765595169700107,0.0110848510055432,5,67,62,True,False,False,0.0876443679755539
2025-02-28,STAN.L,-0.1018368317143511,0.0093924323201846,6,77,71,True,False,False,0.1112292640345357
2025-02-28,ABF.L,0.0079156050259747,0.0089801239977197,7,25,18,True,False,False,0.0010645189717449991
2025-02-28,NWG.L,-0.0560629937937379,0.0077906146964151,8,57,49,True,False,False,0.063853608490153
2025-02-28,FRES.L,0.260606076557299,0.0074713149122259,9,1,8,True,True,True,-0.2531347616450731
2025-02-28,AAF.L,0.1612902190037262,0.0072881044942828,10,3,7,True,True,True,-0.1540021145094434
2025-02-28,RTO.L,-0.126633165135409,0.0066763725616037,11,84,73,True,False,False,0.1333095376970127
2025-02-28,BARC.L,-0.0754898802931558,0.0065280149160582,12,66,54,True,False,False,0.082017895209214
2025-02-28,SSE.L,0.0431936780523918,0.0064180317111768,13,11,2,True,True,True,-0.036775646341214996
2025-02-28,BA.L,0.1087807283651975,0.0062751878327957,14,5,9,True,True,True,-0.10250554053240181
2025-02-28,AAL.L,-0.0816855313930151,0.0062644768358647,15,71,56,True,False,False,0.0879500082288798
2025-02-28,WTB.L,-0.0841436752414495,0.0061850296736501,16,72,56,True,False,False,0.0903287049150996
2025-02-28,CTEC.L,-0.008481080043039,0.0060623596165982,17,35,18,True,False,False,0.0145434396596372
2025-02-28,UU.L,0.0288716333917222,0.0059493586077041,18,17,1,True,True,True,-0.0229222747840181
2025-02-28,BKG.L,-0.0043530201544389,0.0058231186117057,19,32,13,True,False,False,0.0101761387661446
2025-02-28,PSN.L,-0.0112033181142964,0.0058019283719436,20,38,18,False,False,False,0.01700524648624
2025-02-28,EZJ.L,-0.1248516368821029,0.0056781114682909,21,82,61,False,False,False,0.1305297483503938
2025-02-28,BLND.L,0.0249722167080674,0.0051393831303295,22,20,2,False,False,False,-0.0198328335777379
2025-02-28,GAW.L,-0.0216094769707055,0.00511180081577,23,44,21,False,False,False,0.0267212777864755
2025-02-28,IHG.L,-0.1688154481776188,0.0051088459612848,24,90,66,False,False,False,0.1739242941389036
2025-02-28,BTRW.L,-0.0089055995287893,0.0051010791252134,25,37,12,False,False,False,0.0140066786540027
2025-02-28,SGE.L,-0.0458498087805736,0.0050828118054892,26,54,28,False,False,False,0.0509326205860628
2025-02-28,ULVR.L,0.0274124351707161,0.0050677894946505,27,18,9,False,True,False,-0.0223446456760656
2025-02-28,HLMA.L,-0.0782142035289386,0.0049191194175825,28,68,40,False,False,False,0.0831333229465211
2025-02-28,SDLF.L,0.103281847020894,0.0048943476314717,29,7,22,False,True,False,-0.0983874993894223
2025-02-28,ANTO.L,-0.0374963341012118,0.004889614905012,30,48,18,False,False,False,0.042385949006223805
2025-02-28,MKS.L,0.0019729222337458,0.0048621061940332,31,27,4,False,False,False,0.0028891839602874
2025-02-28,SVT.L,0.0111865793445296,0.0048604554499631,32,24,8,False,False,False,-0.006326123894566499
2025-02-28,VOD.L,0.0387574531158343,0.004832948837956,33,13,20,False,True,False,-0.0339245042778783
2025-02-28,AUTO.L,-0.0404848166589849,0.0047303533345602,34,50,16,False,False,False,0.0452151699935451
2025-02-28,LSEG.L,-0.0325031710440939,0.0047248354204963,35,47,12,False,False,False,0.0372280064645902
2025-02-28,LAND.L,-0.0256864461720816,0.0047170691958178,36,46,10,False,False,False,0.0304035153678994
2025-02-28,BNZL.L,-0.1193586766370005,0.0046774946620658,37,80,43,False,False,False,0.1240361712990663
2025-02-28,SGRO.L,-0.0187467890645135,0.0046480494326829,38,43,5,False,False,False,0.0233948384971964
2025-02-28,DCC.L,-0.0401120472482422,0.0046401454597131,39,49,10,False,False,False,0.0447521927079553
2025-02-28,HSX.L,-0.00843183549916,0.0046124058868995,40,34,6,False,False,False,0.0130442413860595
2025-02-28,KGF.L,0.026753185937312,0.004590768761392,41,19,22,False,True,False,-0.02216241717592
2025-02-28,RMV.L,0.0217585553890529,0.0045853611067429,42,21,21,False,False,False,-0.01717319428231
2025-02-28,MNDI.L,-0.0651730727209111,0.0045456524188346,43,64,21,False,False,False,0.0697187251397457
2025-02-28,SBRY.L,-0.0904871988349338,0.004532069668647,44,74,30,False,False,False,0.09501926850358079
2025-02-28,TSCO.L,-0.1259864010033836,0.0045146676954453,45,83,38,False,False,False,0.1305010686988289
2025-02-28,NG.L,0.0353846034372986,0.0044947753778201,46,15,31,False,True,False,-0.0308898280594785
2025-02-28,WEIR.L,-0.0452674574569387,0.0044938980472436,47,53,6,False,False,False,0.0497613555041823
2025-02-28,LLOY.L,-0.0123321596089454,0.0044882900809419,48,40,8,False,False,False,0.0168204496898873
2025-02-28,SMIN.L,-0.041211530923243,0.0044462809829079,49,51,2,False,False,False,0.0456578119061509
2025-02-28,SMT.L,-0.0946257008359829,0.0044363606157095,50,75,25,False,False,False,0.0990620614516924
2025-02-28,INF.L,-0.1043072818854333,0.0044259924379818,51,78,27,False,False,False,0.10873327432341509
2025-02-28,MNG.L,-0.0613272299315845,0.0044200268959293,52,62,10,False,False,False,0.0657472568275138
2025-02-28,SHEL.L,0.0716996974192381,0.0044167338294642,53,9,44,False,True,False,-0.0672829635897739
2025-02-28,RKT.L,-0.0019084470065083,0.0044154310022715,54,29,25,False,False,False,0.0063238780087798
2025-02-28,HIK.L,-0.0975237296983331,0.0044144852821135,55,76,21,False,False,False,0.1019382149804466
2025-02-28,HSBA.L,-0.0636704754582412,0.0044118631216462,56,63,7,False,False,False,0.0680823385798874
2025-02-28,LGEN.L,-0.007764609624177,0.0044107808459333,57,33,24,False,False,False,0.012175390470110299
2025-02-28,PSH.L,-0.122180435598302,0.0043866316689609,58,81,23,False,False,False,0.12656706726726288
2025-02-28,III.L,-0.0861763652245983,0.0043765217585369,59,73,14,False,False,False,0.0905528869831352
2025-02-28,IMI.L,-0.0574425199139929,0.0043727056327789,60,59,1,False,False,False,0.061815225546771796
2025-02-28,BBOX.L,-0.0466968785092709,0.0043691907944316,61,55,6,False,False,False,0.0510660693037025
2025-02-28,LMP.L,-0.015931982083821,0.0043568929648195,62,41,21,False,False,False,0.0202888750486405
2025-02-28,RIO.L,-0.0429399398909556,0.004354866831536,63,52,11,False,False,False,0.047294806722491596
2025-02-28,BEZ.L,0.0579099570908085,0.0043323852714302,64,10,54,False,True,False,-0.0535775718193783
2025-02-28,DPLM.L,-0.1445729858190538,0.0043174719578459,65,88,23,False,False,False,0.14889045777689972
2025-02-28,ICG.L,-0.1437336411512779,0.0042930858127423,66,87,21,False,False,False,0.1480267269640202
2025-02-28,AV.L,0.0198383971163249,0.0042755169917782,67,22,45,False,False,False,-0.015562880124546697
2025-02-28,MRO.L,-0.2587581419481854,0.0042624712420952,68,92,24,False,False,False,0.26302061319028064
2025-02-28,GSK.L,-0.0030685812504103,0.0042014053486222,69,31,38,False,False,False,0.0072699865990325
2025-02-28,SDR.L,-0.0570750982122568,0.0041850704877685,70,58,12,False,False,False,0.0612601687000253
2025-02-28,CPG.L,-0.0793364151394497,0.0041647101474034,71,69,2,False,False,False,0.08350112528685309
2025-02-28,ALW.L,-0.0793651455052543,0.0041639539244269,72,70,2,False,False,False,0.08352909942968119
2025-02-28,NXT.L,0.105735663521254,0.0041151008627039,73,6,67,False,True,False,-0.1016205626585501
2025-02-28,BP.L,-0.0028581434502169,0.0041066697534749,74,30,44,False,False,False,0.0069648132036918
2025-02-28,ITRK.L,-0.0253164123499959,0.0040697651977254,75,45,30,False,False,False,0.0293861775477213
2025-02-28,HLN.L,-0.0178213297745478,0.0040142537517696,76,42,34,False,False,False,0.0218355835263174
2025-02-28,PSON.L,-0.1052815165665935,0.0039932677147128,77,79,2,False,False,False,0.1092747842813063
2025-02-28,AZN.L,-0.0596591530453782,0.0039755045064184,78,61,17,False,False,False,0.0636346575517966
2025-02-28,BAB.L,0.0797912628482975,0.0039417958887768,79,8,71,False,True,False,-0.0758494669595207
2025-02-28,CCH.L,0.0428570940577694,0.0039199882889628,80,12,68,False,True,False,-0.0389371057688066
2025-02-28,ADM.L,-0.0086956987265431,0.0039189992606729,81,36,45,False,False,False,0.012614697987216001
2025-02-28,CNA.L,-0.0010033960074677,0.0038548648292909,82,28,54,False,False,False,0.0048582608367586
2025-02-28,BT-A.L,0.0378598644437397,0.0038498023883126,83,14,69,False,True,False,-0.0340100620554271
2025-02-28,PRU.L,0.1359923029987462,0.003739281518514,84,4,80,False,True,False,-0.1322530214802322
2025-02-28,BATS.L,0.0309706478095694,0.0037341946403043,85,16,69,False,True,False,-0.027236453169265103
2025-02-28,CCEP.L,-0.0117302523230329,0.003556581848924,86,39,47,False,False,False,0.015286834171956901
2025-02-28,HWDN.L,-0.0698577152664071,0.0031428635651824,87,65,22,False,False,False,0.0730005788315895
2025-02-28,FCIT.L,-0.0575914690921208,0.0029978346576796,88,60,28,False,False,False,0.060589303749800406
2025-02-28,SPX.L,-0.1505154550583712,0.002660415607985,89,89,0,False,False,False,0.15317587066635618
2025-02-28,REL.L,0.0144054327021223,0.0026559215431275,90,23,67,False,False,False,-0.0117495111589948
2025-02-28,EXPN.L,-0.0520722736143155,0.002305751156884,91,56,35,False,False,False,0.0543780247711995
2025-02-28,PCT.L,-0.1417910447761196,0.0015459792067357,92,86,6,False,False,False,0.14333702398285528
2025-02-28,EDV.L,0.1785231631554837,-0.0025908600791278,93,2,91,False,True,False,-0.18111402323461148
2025-03-31,BRBY.L,-0.0624514290870403,0.0525291201314836,1,85,84,True,False,False,0.11498054921852391
2025-03-31,MRO.L,-0.0873499517795074,0.0439866986685739,2,90,88,True,False,False,0.1313366504480813
2025-03-31,JD.L,0.1572901041809475,0.0398112035242953,3,3,0,True,True,True,-0.1174789006566522
2025-03-31,ENT.L,0.1034960275751353,0.021320010928473,4,16,12,True,True,True,-0.0821760166466623
2025-03-31,SPX.L,-0.0491665686679894,0.0144560532534158,5,79,74,True,False,False,0.0636226219214052
2025-03-31,IHG.L,-0.0302005308412455,0.0121101710928158,6,64,58,True,False,False,0.0423107019340613
2025-03-31,WTB.L,0.058799619377597,0.0114572435255689,7,32,25,True,False,False,-0.0473423758520281
2025-03-31,RR.L,0.0070261092603145,0.0112870622706547,8,53,45,True,False,False,0.0042609530103402005
2025-03-31,STJ.L,-0.0385481568412042,0.0109798366290976,9,70,61,True,False,False,0.0495279934703018
2025-03-31,SDR.L,-0.0557791152933296,0.0108354373005848,10,84,74,True,False,False,0.0666145525939144
2025-03-31,RTO.L,-0.0142197712296331,0.0106525321490353,11,59,48,True,False,False,0.0248723033786684
2025-03-31,ICG.L,-0.0399180401124714,0.0099833058593318,12,71,59,True,False,False,0.0499013459718032
2025-03-31,BAB.L,0.1104972520086271,0.009822851131425,13,14,1,True,True,True,-0.1006744008772021
2025-03-31,PCT.L,0.0034782608695649,0.0090923711855049,14,55,41,True,False,False,0.00561411031594
2025-03-31,KGF.L,0.1338334596575854,0.0089137992097099,15,6,9,True,True,True,-0.12491966044787549
2025-03-31,TSCO.L,0.1155583043319963,0.0088524404700427,16,10,6,True,True,True,-0.1067058638619536
2025-03-31,DPLM.L,0.0301612166166793,0.0086229103177948,17,43,26,True,False,False,-0.0215383062988845
2025-03-31,ANTO.L,-0.0211656062155248,0.0080610602446534,18,63,45,True,False,False,0.0292266664601782
2025-03-31,BA.L,0.112346982785787,0.0079989632960043,19,12,7,True,True,True,-0.1043480194897827
2025-03-31,PSH.L,-0.0471092702681664,0.0078170901788043,20,77,57,False,False,False,0.054926360446970704
2025-03-31,EZJ.L,0.1182456140350876,0.0072872040425481,21,8,13,False,True,False,-0.1109584099925395
2025-03-31,SMT.L,-0.0462158235585458,0.007258686707208,22,75,53,False,False,False,0.053474510265753804
2025-03-31,CTEC.L,0.0102518877607875,0.0072320841085562,23,51,28,False,False,False,-0.0030198036522313
2025-03-31,HWDN.L,0.0697976852475741,0.0072009823464487,24,28,4,False,False,False,-0.0625967029011254
2025-03-31,AAL.L,-0.0540792159401979,0.0069430470139743,25,82,57,False,False,False,0.0610222629541722
2025-03-31,FRES.L,0.0710193997644905,0.0068171387155292,26,27,1,False,False,False,-0.06420226104896129
2025-03-31,ALW.L,-0.0189654796756026,0.0065194334318361,27,62,35,False,False,False,0.025484913107438698
2025-03-31,STAN.L,-0.0557262980244002,0.0062293621765878,28,83,55,False,False,False,0.061955660200988
2025-03-31,SGE.L,0.0252692035507802,0.0061986326640008,29,44,15,False,False,False,-0.019070570886779402
2025-03-31,INF.L,-0.0540681994839821,0.0061536929047492,30,81,51,False,False,False,0.0602218923887313
2025-03-31,BNZL.L,-0.2076871361918292,0.0061360831526078,31,92,61,False,False,False,0.21382321934443702
2025-03-31,CPG.L,-0.013709475092155,0.0061197912220172,32,58,26,False,False,False,0.0198292663141722
2025-03-31,HIK.L,0.0184710590057539,0.0061103881966218,33,47,14,False,False,False,-0.012360670809132099
2025-03-31,HLMA.L,0.0678030941568375,0.0059693690399483,34,29,5,False,False,False,-0.0618337251168892
2025-03-31,CCEP.L,-0.0014836130793902,0.0055991037366128,35,56,21,False,False,False,0.007082716816003
2025-03-31,NXT.L,0.1123140588084223,0.0055367908562159,36,13,23,False,True,False,-0.10677726795220639
2025-03-31,PSON.L,-0.0176518571070115,0.0055185369159261,37,61,24,False,False,False,0.0231703940229376
2025-03-31,LLOY.L,0.0169813758391041,0.0054883981934099,38,48,10,False,False,False,-0.011492977645694197
2025-03-31,BARC.L,0.0312717386543246,0.0054711566362077,39,42,3,False,False,False,-0.025800582018116903
2025-03-31,GAW.L,0.1015009442823489,0.0050121527577258,40,19,21,False,True,False,-0.0964887915246231
2025-03-31,AAF.L,0.0356279475290293,0.004916032320018,41,40,1,False,False,False,-0.0307119152090113
2025-03-31,SBRY.L,0.1343537087019786,0.0048792721975126,42,5,37,False,True,False,-0.129474436504466
2025-03-31,PSN.L,0.0868652849634714,0.0048741473132957,43,21,22,False,False,False,-0.0819911376501757
2025-03-31,MKS.L,0.0942334889532579,0.0046780343105041,44,20,24,False,False,False,-0.08955545464275379
2025-03-31,NWG.L,0.0584329439024784,0.00466299918601,45,33,12,False,False,False,-0.0537699447164684
2025-03-31,AUTO.L,0.1276538570192547,0.0046374523143891,46,7,39,False,True,False,-0.12301640470486559
2025-03-31,III.L,0.1709071140839888,0.0046275570327713,47,1,46,False,True,False,-0.1662795570512175
2025-03-31,DCC.L,-0.0503400749535906,0.0046176880247229,48,80,32,False,False,False,0.0549577629783135
2025-03-31,WEIR.L,-0.0309359502422988,0.0045592635122336,49,66,17,False,False,False,0.0354952137545324
2025-03-31,HLN.L,-0.0379618779788919,0.0045001502201641,50,69,19,False,False,False,0.04246202819905601
2025-03-31,BBOX.L,0.0185184359570895,0.0044663431021776,51,46,5,False,False,False,-0.0140520928549119
2025-03-31,FCIT.L,-0.04347102602329,0.004428448888843,52,73,21,False,False,False,0.047899474912133
2025-03-31,AZN.L,-0.0467388229919286,0.0044085553572343,53,76,23,False,False,False,0.0511473783491629
2025-03-31,SDLF.L,0.0459931868200702,0.004350134928839,54,37,17,False,False,False,-0.0416430518912312
2025-03-31,ITRK.L,-0.0841158789876989,0.0043443835609389,55,89,34,False,False,False,0.0884602625486378
2025-03-31,IMI.L,-0.0629586738007136,0.0043398824009259,56,86,30,False,False,False,0.06729855620163949
2025-03-31,EXPN.L,0.0411995770787643,0.0043295706108873,57,39,18,False,False,False,-0.036870006467877
2025-03-31,BTRW.L,0.1015870382491028,0.004251012931371,58,18,40,False,True,False,-0.0973360253177318
2025-03-31,LAND.L,0.0772726904312579,0.0042508762788594,59,23,36,False,False,False,-0.0730218141523985
2025-03-31,LSEG.L,0.0144771560452445,0.0042483145870559,60,50,10,False,False,False,-0.0102288414581886
2025-03-31,EDV.L,0.1083012762781865,0.0042430537036613,61,15,46,False,True,False,-0.1040582225745252
2025-03-31,CCH.L,0.1130137320446249,0.0042420691785783,62,11,51,False,True,False,-0.1087716628660466
2025-03-31,SGRO.L,-0.0147656245165884,0.0042379588093922,63,60,3,False,False,False,0.0190035833259806
2025-03-31,RIO.L,-0.0304152828892516,0.0042248249655802,64,65,1,False,False,False,0.0346401078548318
2025-03-31,HSX.L,-0.0652974664552699,0.0042029882888141,65,87,22,False,False,False,0.069500454744084
2025-03-31,RKT.L,-0.0747174193330795,0.0041420798058958,66,88,22,False,False,False,0.0788594991389753
2025-03-31,HSBA.L,-0.047946014881087,0.0040843352676857,67,78,11,False,False,False,0.0520303501487727
2025-03-31,ABF.L,0.0806282445370691,0.0040811011202925,68,22,46,False,False,False,-0.0765471434167766
2025-03-31,SMIN.L,-0.0346262301328184,0.0040653844253667,69,68,1,False,False,False,0.0386916145581851
2025-03-31,BEZ.L,-0.0458468008194125,0.0040578623638219,70,74,4,False,False,False,0.0499046631832344
2025-03-31,BKG.L,0.1635044642857146,0.0040495189201177,71,2,69,False,True,False,-0.1594549453655969
2025-03-31,LGEN.L,-0.0335933089254247,0.0040187129212643,72,67,5,False,False,False,0.037612021846689
2025-03-31,GSK.L,0.0147060334413164,0.004000542829127,73,49,24,False,False,False,-0.010705490612189401
2025-03-31,SVT.L,0.1023310995764188,0.003981171517755,74,17,57,False,True,False,-0.0983499280586638
2025-03-31,ADM.L,0.1431580163724719,0.0039783161789469,75,4,71,False,True,False,-0.13917970019352502
2025-03-31,ULVR.L,0.0323210685296611,0.0039194929121444,76,41,35,False,False,False,-0.028401575617516703
2025-03-31,LMP.L,0.0485278890857703,0.0038645882859175,77,35,42,False,False,False,-0.0446633007998528
2025-03-31,BATS.L,0.0207417056823118,0.0038617415860357,78,45,33,False,False,False,-0.0168799640962761
2025-03-31,VOD.L,0.0049382990091675,0.0038323738093687,79,54,25,False,False,False,-0.0011059251997988001
2025-03-31,UU.L,0.117996988362145,0.0038134038370658,80,9,71,False,True,False,-0.11418358452507921
2025-03-31,RMV.L,0.0762261994572492,0.0037735096860739,81,24,57,False,False,False,-0.0724526897711753
2025-03-31,PRU.L,-0.0416365065295156,0.0037726183018512,82,72,10,False,False,False,0.045409124831366804
2025-03-31,BT-A.L,0.0479349095248724,0.0036783884300995,83,36,47,False,False,False,-0.0442565210947729
2025-03-31,REL.L,0.0500903492978686,0.0036402903747289,84,34,50,False,False,False,-0.0464500589231397
2025-03-31,CNA.L,0.0723133960673518,0.0035991926017296,85,26,59,False,False,False,-0.06871420346562221
2025-03-31,SHEL.L,-0.1361063255668463,0.0035596412928648,86,91,5,False,False,False,0.13966596685971108
