date,ticker,in_predicted_top,in_actual_top,in_predicted_bottom,in_actual_bottom,y_pred,y_true
2025-02-28,LMP.L,0,0,0,0,0.0047369804,-0.0159320626986
2025-02-28,LSEG.L,0,0,0,0,0.0051093027,-0.0325032435539802
2025-02-28,MKS.L,0,0,0,0,0.0047369804,0.0019729222337458
2025-02-28,MNDI.L,1,0,0,0,0.006244554,-0.0651730662358769
2025-02-28,MNG.L,0,0,0,0,0.0047369804,-0.061327229931585
2025-02-28,MRO.L,0,0,0,1,0.0047369804,-0.2587580713533397
2025-02-28,NG.L,1,1,0,0,0.006280574,0.0353846034372986
2025-02-28,NWG.L,0,0,0,0,0.005479413,-0.0560631178103216
2025-02-28,NXT.L,0,1,1,0,0.0047369804,0.1057356635212543
2025-02-28,PCT.L,0,0,1,1,-0.032698736,-0.1417910447761196
2025-02-28,PRU.L,1,1,0,0,0.0066611352,0.1359922190583204
2025-02-28,PSH.L,0,0,0,1,0.005700133,-0.122180435598302
2025-02-28,PSN.L,0,0,1,0,-0.01315365,-0.01120341832872
2025-02-28,PSON.L,0,0,0,1,0.005329335,-0.1052814363169031
2025-02-28,REL.L,0,0,0,0,0.0047369804,0.0144054327021223
2025-02-28,RIO.L,0,0,1,0,-0.006214449,-0.042939693902599
2025-02-28,RKT.L,0,0,0,0,0.0049561164,-0.0019084557340716
2025-02-28,RMV.L,0,0,0,0,0.0047369804,0.0217585553890529
2025-02-28,RR.L,0,0,1,0,0.0047369804,0.0067203623969516
2025-02-28,RTO.L,1,0,0,1,0.008039193,-0.1266330987568519
2025-02-28,SBRY.L,1,0,0,0,0.0071305586,-0.0904873653031239
2025-02-28,SDLF.L,0,1,1,0,0.0047369804,0.103281852484699
2025-02-28,SDR.L,0,0,0,0,0.0047369804,-0.0570749373938714
2025-02-28,SGE.L,0,0,0,0,0.0047369804,-0.0458499052975464
2025-02-28,SGRO.L,1,0,0,0,0.0071602296,-0.0187467906905745
2025-02-28,SHEL.L,0,1,0,0,0.0047369804,0.0716995054676152
2025-02-28,SMIN.L,0,0,0,0,0.004818395,-0.0412115174378616
2025-02-28,SMT.L,0,0,1,0,-0.009439481,-0.0946257008359829
2025-02-28,SPX.L,1,0,0,1,0.0073034074,-0.1505154550583712
2025-02-28,SSE.L,0,1,0,0,0.0048027458,0.0431936780523918
2025-02-28,STAN.L,1,0,0,1,0.0073018307,-0.1018370046185722
2025-02-28,STJ.L,1,0,0,0,0.015508816,-0.0765596812515786
2025-02-28,SVT.L,1,0,0,0,0.0061963964,0.0111864806702988
2025-02-28,TSCO.L,0,0,0,1,0.0052240123,-0.1259864010033836
2025-02-28,ULVR.L,0,1,0,0,0.0047369804,0.0274124351707161
2025-02-28,UU.L,0,1,0,0,0.0047369804,0.0288716333917222
2025-02-28,VOD.L,0,1,1,0,0.003938081,0.0387575660941534
2025-02-28,WEIR.L,0,0,0,0,0.0047369804,-0.0452674574569387
2025-02-28,WTB.L,1,0,0,0,0.015069738,-0.0841435915945825
2025-03-31,AAF.L,0,0,0,0,0.00911599,0.035627852081129
2025-03-31,AAL.L,1,0,0,1,0.013767609,-0.0540792159401979
2025-03-31,ABF.L,0,0,0,0,0.0047369804,0.0806282445370694
2025-03-31,ADM.L,0,1,0,0,0.0047369804,0.1431579183781863
2025-03-31,ALW.L,0,0,1,0,0.0047369804,-0.0189654796756024
2025-03-31,ANTO.L,1,0,0,0,0.030465923,-0.0211656563614829
2025-03-31,AUTO.L,0,1,0,0,0.011487341,0.1276538570192547
2025-03-31,AV.L,0,0,0,0,0.01159277,0.0091256289414944
2025-03-31,AZN.L,0,0,0,1,0.008119266,-0.0467389925147415
2025-03-31,BA.L,0,1,0,0,0.007940902,0.112346982785787
2025-03-31,BAB.L,0,1,0,0,0.011162295,0.1104972520086271
2025-03-31,BARC.L,0,0,1,0,0.0042509492,0.0312717386543246
2025-03-31,BATS.L,0,0,0,0,0.0047369804,0.0207416257253247
2025-03-31,BBOX.L,0,0,0,0,0.008905487,0.0185184359570891
2025-03-31,BEZ.L,0,0,0,0,0.0047369804,-0.0458468008194125
2025-03-31,BKG.L,0,1,0,0,0.0047369804,0.1635044642857146
2025-03-31,BLND.L,0,0,0,0,0.0047369804,0.0649702674962349
2025-03-31,BNZL.L,0,0,0,1,0.0072832173,-0.2076871361918292
2025-03-31,BRBY.L,1,0,0,1,0.06887731,-0.0624514290870403
2025-03-31,BT-A.L,0,0,0,0,0.005400141,0.0479348174841323
2025-03-31,BTRW.L,0,1,0,0,0.008024652,0.101587065477734
2025-03-31,CCEP.L,0,0,0,0,0.0063732965,-0.0014837579054952
2025-03-31,CCH.L,0,1,0,0,0.008195669,0.1130137320446249
2025-03-31,CNA.L,0,0,1,0,0.004650968,0.0723131465401811
2025-03-31,CPG.L,0,0,0,0,0.009481659,-0.0137093498864316
2025-03-31,CTEC.L,0,0,0,0,0.0072491653,0.0102517938858861
2025-03-31,DCC.L,1,0,0,1,0.012625668,-0.0503402600645535
2025-03-31,DPLM.L,1,0,0,0,0.019674892,0.0301612166166793
2025-03-31,EDV.L,0,1,0,0,0.0057387217,0.1083012690074862
2025-03-31,ENT.L,1,1,0,0,0.032670386,0.1034959918799991
2025-03-31,EXPN.L,0,0,0,0,0.005850486,0.0411995770787643
2025-03-31,EZJ.L,1,1,0,0,0.025422838,0.1182456140350876
2025-03-31,FCIT.L,0,0,0,0,0.005168235,-0.0434709864074316
2025-03-31,FRES.L,0,0,0,0,0.01054089,0.0710193997644905
2025-03-31,GAW.L,0,0,0,0,0.008735324,0.1015010149975819
2025-03-31,GSK.L,0,0,0,0,0.006255927,0.014705865155892
