date,ticker,y_next_1m,pred_return,pred_rank,actual_rank,rank_error,pred_topk,actual_topk,topk_hit,pred_minus_actual
2025-05-31,LMP.L,0.0089463241036862,-0.0012122638,72,49,23,False,False,False,-0.0101585879036862
2025-05-31,SVT.L,0.0114687785778824,-0.0013335685,73,47,26,False,False,False,-0.0128023470778824
2025-05-31,EXPN.L,0.0160598797295843,-0.001443456,74,41,33,False,False,False,-0.017503335729584298
2025-05-31,SBRY.L,0.0157635601878425,-0.0016640675,75,42,33,False,False,False,-0.017427627687842503
2025-05-31,MKS.L,-0.0534187931425322,-0.0016850241,76,84,8,False,False,False,0.0517337690425322
2025-05-31,MNG.L,0.0857625988500543,-0.0016942469,77,9,68,False,True,False,-0.0874568457500543
2025-05-31,HWDN.L,-0.0052295530038788,-0.001802783,78,55,23,False,False,False,0.0034267700038787996
2025-05-31,ICG.L,-0.0386163837811978,-0.0018749285,79,81,2,False,False,False,0.0367414552811978
2025-05-31,ABF.L,-0.0120019591398825,-0.0018970377,80,64,16,False,False,False,0.0101049214398825
2025-05-31,IMI.L,0.053319907408772,-0.0021924956,81,16,65,False,True,False,-0.055512403008772
2025-05-31,MNDI.L,-0.0132726144217438,-0.0022724182,82,65,17,False,False,False,0.0110001962217438
2025-05-31,VOD.L,0.0119671432250623,-0.0028821796,83,45,38,False,False,False,-0.0148493228250623
2025-05-31,SDR.L,0.0168823335925067,-0.0029077465,84,40,44,False,False,False,-0.0197900800925067
2025-05-31,LAND.L,-0.0029653182787494,-0.0031212159,85,52,33,False,False,False,-0.0001558976212505999
2025-05-31,PSN.L,-0.0274723492707494,-0.0038542724,86,77,9,False,False,False,0.023618076870749398
2025-05-31,PCT.L,0.1133231240428791,-0.0040998845,87,7,80,False,True,False,-0.1174230085428791
2025-05-31,SGRO.L,-0.024964246803414,-0.004705835,88,75,13,False,False,False,0.020258411803414
2025-05-31,PSH.L,-0.0061318486257536,-0.0051046074,89,57,32,False,False,False,0.0010272412257535998
2025-05-31,INF.L,0.0259739694515239,-0.0067507857,90,32,58,False,False,False,-0.0327247551515239
2025-05-31,RTO.L,0.0014220144185768,-0.013245286,91,51,40,False,False,False,-0.0146673004185768
2025-05-31,JD.L,0.0550094480578142,-0.02945186,92,15,77,False,True,False,-0.0844613080578142
2025-05-31,AUTO.L,0.0382872259642028,-0.08248544,93,27,66,False,False,False,-0.1207726659642028
2025-06-30,EDV.L,0.0323160040405967,0.035561495,1,45,44,True,False,False,0.0032454909594032966
2025-06-30,BAB.L,-0.0949477103665588,0.024919145,2,88,86,True,False,False,0.1198668553665588
2025-06-30,ENT.L,0.134295220832779,0.021263555,3,3,0,True,True,True,-0.113031665832779
2025-06-30,PSON.L,0.0009332747311248,0.018754598,4,62,58,True,False,False,0.0178213232688752
2025-06-30,FRES.L,-0.0277778319419592,0.018031608,5,72,67,True,False,False,0.0458094399419592
2025-06-30,BA.L,-0.0437317657851256,0.01770515,6,80,74,True,False,False,0.0614369157851256
2025-06-30,STJ.L,0.1051519896654575,0.017264962,7,11,4,True,True,True,-0.0878870276654575
2025-06-30,RR.L,0.1078959018582681,0.016366974,8,9,1,True,True,True,-0.0915289278582681
2025-06-30,BKG.L,-0.0544041450777201,0.01488094,9,82,73,True,False,False,0.0692850850777201
2025-06-30,AAF.L,0.1325568471600913,0.012980387,10,4,6,True,True,True,-0.11957646016009131
2025-06-30,RIO.L,0.0608951867990792,0.012298745,11,30,19,True,False,False,-0.0485964417990792
2025-06-30,IHG.L,0.0553949657157537,0.011069691,12,33,21,True,False,False,-0.0443252747157537
2025-06-30,MKS.L,-0.0180587008530582,0.010466014,13,70,57,True,False,False,0.0285247148530582
2025-06-30,WTB.L,0.081473661230695,0.009821241,14,17,3,True,True,True,-0.071652420230695
2025-06-30,ICG.L,0.1296680539308752,0.007672834,15,5,10,True,True,True,-0.12199521993087518
2025-06-30,MNG.L,0.0178988566358917,0.0075876703,16,52,36,True,False,False,-0.010311186335891702
2025-06-30,NXT.L,-0.010319786140103,0.0074478104,17,67,50,True,False,False,0.017767596540103
2025-06-30,III.L,0.0075242885018993,0.007425975,18,59,41,True,False,False,-9.831350189930081e-05
2025-06-30,CPG.L,0.0802594163379832,0.0072788363,19,18,1,True,True,True,-0.0729805800379832
2025-06-30,UU.L,-0.0122645692764041,0.007034417,20,69,49,False,False,False,0.0192989862764041
2025-06-30,CCH.L,0.03732912723449,0.0065479605,21,43,22,False,False,False,-0.030781166734490002
2025-06-30,IMB.L,0.026764050373037,0.0062651034,22,49,27,False,False,False,-0.020498946973037002
2025-06-30,PRU.L,0.056103452887076,0.006127107,23,32,9,False,False,False,-0.049976345887076
2025-06-30,DCC.L,0.006768108066625,0.005505414,24,60,36,False,False,False,-0.0012626940666249998
2025-06-30,BEZ.L,-0.0433154680089074,0.005237399,25,79,54,False,False,False,0.0485528670089074
2025-06-30,BNZL.L,-0.0284483128783994,0.00518564,26,73,47,False,False,False,0.033633952878399404
2025-06-30,LLOY.L,0.0144989938480828,0.005148986,27,55,28,False,False,False,-0.009350007848082799
2025-06-30,RKT.L,0.1447023637346647,0.0045198146,28,2,26,False,True,False,-0.14018254913466469
2025-06-30,MNDI.L,-0.1361917143254539,0.004352395,29,92,63,False,False,False,0.14054410932545391
2025-06-30,ITRK.L,0.0421941319506471,0.0042257365,30,41,11,False,False,False,-0.0379683954506471
2025-06-30,SBRY.L,0.0469289897827194,0.003928759,31,38,7,False,False,False,-0.043000230782719404
