n_estimators,max_depth,min_samples_leaf,min_samples_split,max_features,fold,train_start,train_end,val_start,val_end,RMSE,DirectionalAccuracy,SpearmanRankCorr_mean,TopKHitRate_mean,Months_evaluated,CombinedScore
500,4,30,20,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09655152557247348,0.5289772727272727,-0.06738270388859491,0.26666666666666666,18,0.16297280679214443
500,4,30,20,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.0850498322187796,0.48696145124716556,0.05793718013644585,0.2916666666666667,18,0.196949952173122
500,4,30,20,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07267660576211465,0.5250284414106939,-0.007876784816524693,0.2679824561403509,18,0.1822950305747075
500,4,30,40,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06374363034703846,0.4723049434187016,0.03097764958654313,0.24853801169590645,18,0.17644497910453566
500,4,30,40,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.0946153393312432,0.5424224692802808,-0.008221266166345139,0.24108187134502923,18,0.17188476441898146
500,4,30,40,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09477141820106218,0.5289772727272727,-0.05409504346360017,0.25555555555555554,18,0.1627618544837865
500,4,30,40,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08490448453194925,0.48922902494331066,0.06518016974570731,0.2944444444444445,18,0.20021550607425467
500,4,30,40,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07247868825714883,0.5273037542662116,-0.010750652483533983,0.26549707602339184,18,0.1812013266891162
500,4,30,40,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06382381573486168,0.478856462179869,0.028404944330351387,0.23976608187134504,18,0.1740258940265601
500,4,30,40,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09495972164349394,0.5207723815096548,-0.017000279437978466,0.22646198830409356,18,0.16017415802017032
500,4,30,40,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09655152557247348,0.5289772727272727,-0.06738270388859491,0.26666666666666666,18,0.16297280679214443
500,4,30,40,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.0850498322187796,0.48696145124716556,0.05793718013644585,0.2916666666666667,18,0.196949952173122
500,4,30,40,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07267660576211465,0.5250284414106939,-0.007876784816524693,0.2679824561403509,18,0.1822950305747075
500,6,10,20,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06379112711191888,0.47468731387730795,0.01282206613763102,0.2280701754385965,18,0.16520931529099436
500,6,10,20,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09588635092790078,0.516091281451141,-0.02383948646182838,0.22309941520467833,18,0.15616590981082837
500,6,10,20,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09562614272824779,0.5357954545454545,-0.04690646825219726,0.26388888888888895,18,0.16866835641150318
500,6,10,20,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08501076391578183,0.4886621315192744,0.06045446398907369,0.2916666666666667,18,0.19792722285130027
500,6,10,20,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07263302903830517,0.5301478953356087,-0.015532610796910777,0.2570175438596491,18,0.1775759609111102
500,6,10,20,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06392904712457552,0.46932698034544373,0.010452513186650761,0.22514619883040934,18,0.1624938845314796
500,6,10,20,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09625559552007758,0.5038033937975425,-0.03112288096055908,0.22573099415204678,18,0.1527346873685696
500,6,10,20,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.0973813775861202,0.5210227272727272,-0.0626705240567538,0.26944444444444443,18,0.1633661944786885
500,6,10,20,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08523706540284247,0.4875283446712018,0.06273549719794197,0.2833333333333334,18,0.19530879681982405
500,6,10,20,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07292131143980281,0.5244596131968146,-0.01743714077089555,0.2542397660818713,18,0.17493229328733345
500,6,10,40,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06376632534036117,0.47409172126265636,0.016217292024371867,0.23976608187134504,18,0.17003753084552278
500,6,10,40,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.095822253210673,0.516091281451141,-0.020430437260179155,0.22894736842105262,18,0.15907777528041722
500,6,10,40,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.0953877119059731,0.5329545454545455,-0.048580074537364674,0.26944444444444443,18,0.16967390363092885
500,6,10,40,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08500386397035348,0.48696145124716556,0.058719603638602166,0.30277777777777776,18,0.20104364058723517
500,6,10,40,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07259770218635446,0.5267349260523322,-0.010602441178524262,0.2736842105263158,18,0.18396630816277498
500,6,10,40,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06393874813229272,0.46932698034544373,0.015723020572567224,0.2222222222222222,18,0.16278617936354978
500,6,10,40,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09617502314134938,0.5008777062609713,-0.03069370268676311,0.22543859649122805,18,0.1521706197241634
500,6,10,40,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.0970699612805942,0.5232954545454546,-0.06148991669978416,0.2666666666666667,18,0.1632059528113594
500,6,10,40,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08517070328499458,0.4875283446712018,0.06137041924965341,0.2861111111111111,18,0.1959530219785437
500,6,10,40,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07285496899842397,0.5238907849829352,-0.005282438118192642,0.26535087719298245,18,0.18175936068489795
500,6,20,20,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06399615569931058,0.47706968433591423,0.01964062058194543,0.23684210526315785,18,0.17041959771491233
500,6,20,20,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09527103097632279,0.5184318314803978,-0.022202743389310307,0.24064327485380113,18,0.16330662045231784
500,6,20,20,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09556005567988972,0.5272727272727272,-0.05094255108062177,0.27777777777777785,18,0.17082911877063428
500,6,20,20,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08499729728775528,0.49263038548752835,0.06178058019000581,0.288888888888889,18,0.1980828737985672
500,6,20,20,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07256094904398779,0.5312855517633674,-0.0030907790228092793,0.2597953216374269,18,0.181900588361273
500,6,20,20,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06413902709682276,0.4782608695652174,0.014093038241511091,0.21052631578947367,18,0.16003183858037248
500,6,20,20,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09552675804410275,0.5038033937975425,-0.028553251012040717,0.21739766081871345,18,0.15060619568422748
500,6,20,20,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09706855102068791,0.5159090909090909,-0.05920755524952873,0.2805555555555556,18,0.16716066360974285
500,6,20,20,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08516777347757072,0.4897959183673469,0.06419479173529247,0.29166666666666663,18,0.19905766024511168
500,6,20,20,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07281050386808852,0.5255972696245734,-0.005656441441453984,0.2707602339181287,18,0.18390932466227852
500,6,20,40,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06399615569931058,0.47706968433591423,0.01964062058194543,0.23684210526315785,18,0.17041959771491233
500,6,20,40,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09527103097632279,0.5184318314803978,-0.022202743389310307,0.24064327485380113,18,0.16330662045231784
500,6,20,40,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09556005567988972,0.5272727272727272,-0.05094255108062177,0.27777777777777785,18,0.17082911877063428
500,6,20,40,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08499729728775528,0.49263038548752835,0.06178058019000581,0.288888888888889,18,0.1980828737985672
500,6,20,40,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07256094904398779,0.5312855517633674,-0.0030907790228092793,0.2597953216374269,18,0.181900588361273
500,6,20,40,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06413902709682276,0.4782608695652174,0.014093038241511091,0.21052631578947367,18,0.16003183858037248
500,6,20,40,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09552675804410277,0.5038033937975425,-0.028553251012040717,0.21739766081871345,18,0.15060619568422748
500,6,20,40,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09706855102068791,0.5159090909090909,-0.05920755524952873,0.2805555555555556,18,0.16716066360974285
500,6,20,40,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08516777347757072,0.4897959183673469,0.06419479173529247,0.29166666666666663,18,0.19905766024511168
500,6,20,40,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07281050386808852,0.5255972696245734,-0.005656441441453984,0.2707602339181287,18,0.18390932466227852
500,6,30,20,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06402359987406207,0.4752829064919595,0.014259290443858276,0.23391812865497075,18,0.16768802896378382
500,6,30,20,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09502806799190248,0.5190169689877121,-0.02003286657373929,0.2350877192982456,18,0.16207026531011307
500,6,30,20,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09553554952352047,0.5232954545454546,-0.05139289132293551,0.27777777777777785,18,0.1699259803958752
500,6,30,20,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08497609423856753,0.4954648526077097,0.07041592019500709,0.2944444444444445,18,0.2027572872781358
500,6,30,20,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07245958774128868,0.5278725824800911,-0.0036508965952028252,0.26549707602339173,18,0.18309385140714687
500,6,30,20,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06422665508839076,0.4723049434187016,0.0136863047429727,0.21637426900584794,18,0.16076822800385213
500,6,30,20,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09524842888905262,0.4950263311878291,-0.030284302462683085,0.22061403508771926,18,0.14959941712478628
500,6,30,20,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09718732784321593,0.5068181818181818,-0.06804040474879944,0.26944444444444443,18,0.15922162516334887
500,6,30,20,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08519719827976979,0.4914965986394558,0.06443210419646354,0.3027777777777778,18,0.2033401283432753
500,6,30,20,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07272306725029583,0.5238907849829352,-0.016357881498772358,0.254093567251462,18,0.17507682170984645
500,6,30,40,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06402359987406207,0.4752829064919595,0.014259290443858276,0.23391812865497075,18,0.16768802896378382
500,6,30,40,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09502806799190248,0.5190169689877121,-0.02003286657373929,0.2350877192982456,18,0.16207026531011307
500,6,30,40,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09553554952352047,0.5232954545454546,-0.05139289132293551,0.27777777777777785,18,0.1699259803958752
500,6,30,40,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08497609423856753,0.4954648526077097,0.07041592019500709,0.2944444444444445,18,0.2027572872781358
500,6,30,40,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07245958774128868,0.5278725824800911,-0.0036508965952028252,0.26549707602339173,18,0.18309385140714687
500,6,30,40,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06422665508839076,0.4723049434187016,0.0136863047429727,0.21637426900584794,18,0.16076822800385213
500,6,30,40,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09524842888905263,0.4950263311878291,-0.030284302462683085,0.22061403508771926,18,0.14959941712478628
500,6,30,40,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09718732784321593,0.5068181818181818,-0.06804040474879944,0.26944444444444443,18,0.15922162516334887
500,6,30,40,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08519719827976979,0.4914965986394558,0.06443210419646354,0.3027777777777778,18,0.2033401283432753
500,6,30,40,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07272306725029583,0.5238907849829352,-0.016357881498772358,0.254093567251462,18,0.17507682170984645
500,8,10,20,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06406394489519555,0.47111375818939843,0.002946361346116965,0.22514619883040934,18,0.1609477225860131
500,8,10,20,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09629079651413201,0.5096547688706846,-0.029044998183285906,0.22017543859649125,18,0.15247294843426096
500,8,10,20,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09608887425143181,0.5159090909090909,-0.0521723697809854,0.27777777777777773,18,0.16814317310850768
500,8,10,20,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08517439928863008,0.4931972789115646,0.06427696560244425,0.2722222222222222,18,0.19295159510297574
500,8,10,20,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07268312791149732,0.5273037542662116,-0.006797230693834044,0.27353801169590647,18,0.1849631216910516
500,8,10,20,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06430034328587175,0.47051816557474685,0.010315896069592032,0.21637426900584794,18,0.15955353262721983
500,8,10,20,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.0966708118965703,0.4944411936805149,-0.038230020469015545,0.22880116959064326,18,0.15007698059626018
500,8,10,20,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09790605805507509,0.5017045454545455,-0.06069334820255291,0.26666666666666666,18,0.1589196937625892
500,8,10,20,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.0853872839359244,0.49489795918367346,0.06433647081658865,0.2777777777777778,18,0.1952084749759192
500,8,10,20,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07299219538530437,0.5250284414106939,-0.016142030302826436,0.2568713450292398,18,0.17627671238960524
500,8,10,40,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06405664762459466,0.4669446098868374,0.00815581090439778,0.22807017543859645,18,0.16244110658205674
500,8,10,40,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09615710858336686,0.5102399063779989,-0.025470649153882124,0.23187134502923978,18,0.1576038680306898
500,8,10,40,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09590896822793965,0.5164772727272727,-0.04431239068573383,0.27222222222222225,18,0.16831334100621093
500,8,10,40,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08514536021916774,0.4971655328798186,0.06805767188683243,0.28055555555555567,18,0.19761289694828274
500,8,10,40,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07265731582686377,0.5233219567690558,-0.008378740200722913,0.2679824561403509,18,0.1818321027873805
500,8,10,40,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06430339428083082,0.467540202501489,0.007313136559542688,0.20760233918128657,18,0.1551364644974676
500,8,10,40,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.0964585649473013,0.49327091866588646,-0.03672889243459509,0.22865497076023392,18,0.15020948740115014
500,8,10,40,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09745534382277296,0.5051136363636364,-0.05387329356401521,0.2805555555555556,18,0.16625777956161333
500,8,10,40,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08529600692505802,0.4954648526077097,0.0662548055773387,0.2694444444444445,18,0.19290302608642057
500,8,10,40,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07288574882969576,0.5204778156996587,-0.008717889319735292,0.26520467836257317,18,0.18016057847095934
500,8,20,20,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06423154092727612,0.47409172126265636,0.008502894340851712,0.24269005847953215,18,0.16903928012012523
500,8,20,20,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09560045877523012,0.5067290813341135,-0.0299593563754996,0.22046783625730992,18,0.15189962810796023
500,8,20,20,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09585105317713358,0.5073863636363637,-0.05243587073483979,0.27222222222222225,18,0.16447587218591386
500,8,20,20,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08507237211345585,0.4971655328798186,0.06906217657322224,0.2750000000000001,18,0.1959341762965781
500,8,20,20,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.072616123142897,0.5176336746302617,-0.010992075759084171,0.2736842105263158,18,0.18204496504191242
500,8,20,20,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06448921583867676,0.4723049434187016,-0.0008629342024974852,0.21637426900584797,18,0.15707840611742738
500,8,20,20,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09572926768763783,0.49912229373902867,-0.034528521883677415,0.21169590643274852,18,0.1461400419908208
500,8,20,20,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.0973999933061497,0.50625,-0.05424201337308849,0.28055555555555556,18,0.1664039424399424
500,8,20,20,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08525166458298955,0.49206349206349204,0.06642552887030059,0.275,18,0.19421874771367564
500,8,20,20,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07285783280188417,0.5176336746302617,-0.010317915657844776,0.27923976608187134,18,0.18410960757986927
500,8,20,40,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06423154092727612,0.47409172126265636,0.008502894340851712,0.24269005847953215,18,0.16903928012012523
500,8,20,40,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09560045877523012,0.5067290813341135,-0.0299593563754996,0.22046783625730992,18,0.15189962810796023
500,8,20,40,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09585105317713359,0.5073863636363637,-0.05243587073483979,0.27222222222222225,18,0.16447587218591386
500,8,20,40,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08507237211345584,0.4971655328798186,0.06906217657322224,0.2750000000000001,18,0.1959341762965781
500,8,20,40,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.072616123142897,0.5176336746302617,-0.010992075759084171,0.2736842105263158,18,0.18204496504191242
500,8,20,40,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06448921583867676,0.4723049434187016,-0.0008629342024974852,0.21637426900584797,18,0.15707840611742738
500,8,20,40,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09572926768763783,0.49912229373902867,-0.034528521883677415,0.21169590643274852,18,0.1461400419908208
500,8,20,40,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09739999330614971,0.50625,-0.05424201337308849,0.28055555555555556,18,0.1664039424399424
500,8,20,40,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08525166458298955,0.49206349206349204,0.06642552887030059,0.275,18,0.19421874771367564
500,8,20,40,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07285783280188417,0.5176336746302617,-0.010317915657844776,0.27923976608187134,18,0.18410960757986927
500,8,30,20,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06418616051855479,0.47111375818939843,0.008963414225237134,0.21637426900584794,18,0.15935736724252478
500,8,30,20,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.0952447791976147,0.5073142188414277,-0.02686127644843795,0.22353801169590637,18,0.15393687291022035
500,8,30,20,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09585896754066793,0.50625,-0.05577090775912573,0.275,18,0.164385479552085
500,8,30,20,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08500891046965735,0.4965986394557823,0.06585881254511593,0.2805555555555556,18,0.19697709337794844
500,8,30,20,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07247929112585372,0.5221843003412969,-0.0020033227950909623,0.26812865497076016,18,0.18328520038408197
500,8,30,20,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06441533198092772,0.4776652769505658,0.005413922470694086,0.2222222222222222,18,0.16178124738937893
500,8,30,20,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09541610459920238,0.5020479812755998,-0.03304638726303219,0.21476608187134502,18,0.14823290717449222
500,8,30,20,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09749088192538492,0.5045454545454545,-0.06620880415063035,0.2694444444444445,18,0.1591642690419119
500,8,30,20,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08523903222588478,0.5022675736961452,0.07098972047425656,0.288888888888889,18,0.20226424952372735
500,8,30,20,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07269094775117786,0.518202502844141,-0.006134309385869543,0.270906432748538,18,0.18238598513411353
500,8,30,40,sqrt,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06418616051855479,0.47111375818939843,0.008963414225237134,0.21637426900584794,18,0.15935736724252478
500,8,30,40,sqrt,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.0952447791976147,0.5073142188414277,-0.02686127644843795,0.22353801169590637,18,0.15393687291022035
500,8,30,40,sqrt,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09585896754066793,0.50625,-0.05577090775912573,0.275,18,0.164385479552085
500,8,30,40,sqrt,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08500891046965735,0.4965986394557823,0.06585881254511593,0.2805555555555556,18,0.19697709337794844
500,8,30,40,sqrt,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07247929112585372,0.5221843003412969,-0.0020033227950909623,0.26812865497076016,18,0.18328520038408197
500,8,30,40,0.5,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06441533198092772,0.4776652769505658,0.005413922470694086,0.2222222222222222,18,0.16178124738937893
500,8,30,40,0.5,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09541610459920238,0.5020479812755998,-0.03304638726303219,0.21476608187134502,18,0.14823290717449222
500,8,30,40,0.5,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09749088192538492,0.5045454545454545,-0.06620880415063035,0.2694444444444445,18,0.1591642690419119
500,8,30,40,0.5,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08523903222588478,0.5022675736961452,0.07098972047425656,0.288888888888889,18,0.20226424952372735
500,8,30,40,0.5,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07269094775117786,0.518202502844141,-0.006134309385869543,0.270906432748538,18,0.18238598513411353
